datetime,coal_mwh,hydro_mwh,natural_gas_mwh,nuclear_mwh,other_sources_mwh,solar_mwh,wind_mwh,demand_mwh
2018-11-07 15:00:00,11757,299,16657,3705,5,585,6478,39651
2018-11-07 14:00:00,11273,297,16870,3705,3,75,6148,38642
2018-11-07 13:00:00,11225,226,16473,3705,10,0,5905,37601
2018-11-07 12:00:00,10602,201,13086,3708,7,0,6397,34201
2018-11-07 11:00:00,9755,201,11497,3706,5,0,6788,32154
2018-11-07 10:00:00,9617,200,11133,3706,3,0,6784,31646
2018-11-07 09:00:00,10059,200,11420,3706,2,0,6292,31929
2018-11-07 08:00:00,10435,204,11895,3706,6,0,6088,32613
2018-11-07 07:00:00,10480,225,12850,3706,5,0,5955,33690
2018-11-07 06:00:00,11177,201,14220,3705,7,0,5662,35489
2018-11-07 05:00:00,12185,201,16359,3706,7,0,5197,38025
2018-11-07 04:00:00,12498,201,19557,3705,3,0,4986,41088
2018-11-07 03:00:00,12824,203,21793,3705,2,0,4511,43123
2018-11-07 02:00:00,12829,227,23555,3706,5,0,3814,44493
2018-11-07 01:00:00,12732,227,25460,3706,5,0,2623,45524
2018-11-07 00:00:00,12878,228,25805,3706,9,153,1602,45146
2018-11-06 23:00:00,12978,227,25319,3706,6,812,1531,45396
2018-11-06 22:00:00,12765,254,24955,3711,7,1132,1731,45372
2018-11-06 21:00:00,13054,225,24334,3705,5,1169,1778,45043
2018-11-06 20:00:00,13044,201,23757,3705,3,1181,1828,44407
2018-11-06 19:00:00,12923,202,23017,3706,6,1178,2057,43439
2018-11-06 18:00:00,12636,209,21917,3707,4,1169,2353,42260
2018-11-06 17:00:00,12556,209,20397,3707,11,1155,2504,40838
2018-11-06 16:00:00,12504,209,19423,3708,8,1081,2112,39363
2018-11-06 15:00:00,12405,209,18052,3707,10,758,2596,38077
2018-11-06 14:00:00,12303,209,16730,3708,7,102,3813,37322
2018-11-06 13:00:00,11747,209,16095,3708,9,0,4536,36500
2018-11-06 12:00:00,10460,210,13168,3708,8,0,5479,32962
2018-11-06 11:00:00,9853,210,10647,3708,9,0,6307,30778
2018-11-06 10:00:00,9138,209,9823,3708,4,0,7023,30032
2018-11-06 09:00:00,9073,209,9766,3708,4,0,7314,30201
2018-11-06 08:00:00,9515,209,9986,3703,3,0,7394,30936
2018-11-06 07:00:00,9835,209,10554,3695,6,0,7721,32080
2018-11-06 06:00:00,10296,243,12381,3694,4,0,7339,33958
2018-11-06 05:00:00,11419,272,14845,3695,3,0,6330,36662
2018-11-06 04:00:00,12774,272,17240,3695,3,0,5569,39456
2018-11-06 03:00:00,12757,272,20307,3695,4,0,4587,41524
2018-11-06 02:00:00,12772,326,22504,3695,5,0,3292,42948
2018-11-06 01:00:00,12734,326,23826,3695,4,0,2615,43622
2018-11-06 00:00:00,12650,299,23061,3696,6,157,2965,43122
2018-11-05 23:00:00,12477,300,22119,3695,4,776,3581,43278
2018-11-05 22:00:00,11934,299,21682,3695,8,1121,4120,43136
2018-11-05 21:00:00,11903,275,20622,3696,12,1154,4664,42596
2018-11-05 20:00:00,11929,273,19226,3696,10,1148,5285,41893
2018-11-05 19:00:00,11665,273,17921,3696,6,1157,6125,41040
2018-11-05 18:00:00,11839,282,15781,3696,9,1143,6917,40087
2018-11-05 17:00:00,11980,281,14500,3697,8,1102,7115,39064
2018-11-05 16:00:00,12108,281,13344,3697,5,850,7355,37993
2018-11-05 15:00:00,12253,289,11171,3697,10,441,9267,37012
2018-11-05 14:00:00,11646,289,9071,3697,3,76,11935,36363
2018-11-05 13:00:00,10249,289,8746,3697,8,0,12704,35292
2018-11-05 12:00:00,7476,289,7388,3696,6,0,13161,31805
2018-11-05 11:00:00,6041,288,6071,3697,8,0,13793,29594
2018-11-05 10:00:00,5457,269,5516,3696,6,0,14035,28754
2018-11-05 09:00:00,4904,263,5550,3697,7,0,14293,28711
2018-11-05 08:00:00,4919,288,5518,3697,4,0,14321,28966
2018-11-05 07:00:00,5441,289,5711,3697,7,0,14214,29712
2018-11-05 06:00:00,6305,281,6479,3697,2,0,13960,31181
2018-11-05 05:00:00,7791,257,7031,3697,5,0,14237,33276
2018-11-05 04:00:00,8993,260,8172,3696,5,0,14078,35467
2018-11-05 03:00:00,9818,282,9780,3697,4,0,13089,36843
2018-11-05 02:00:00,10049,306,11888,3697,6,0,11499,37700
2018-11-05 01:00:00,11077,305,13794,3697,3,1,8915,37893
2018-11-05 00:00:00,11277,278,14093,3697,5,162,6938,36550
2018-11-04 23:00:00,11401,334,13602,3704,3,760,5891,35794
2018-11-04 22:00:00,11612,333,14304,3715,4,1072,4573,35711
2018-11-04 21:00:00,11963,307,14759,3715,4,1128,3564,35538
2018-11-04 20:00:00,11969,280,15579,3714,3,1104,2443,35191
2018-11-04 19:00:00,11868,280,16076,3715,5,1134,1541,34720
2018-11-04 18:00:00,11857,287,16250,3715,6,1134,985,34335
2018-11-04 17:00:00,11658,313,16086,3715,6,1030,1015,34015
2018-11-04 16:00:00,11657,314,15217,3715,5,860,1865,33559
2018-11-04 15:00:00,11089,286,13705,3714,6,521,3137,32456
2018-11-04 14:00:00,9304,287,12110,3714,4,105,5219,30840
2018-11-04 13:00:00,8073,287,11004,3715,5,0,6525,29658
2018-11-04 12:00:00,8114,262,9703,3714,6,0,6782,28590
2018-11-04 11:00:00,7927,277,8893,3715,5,0,6998,28080
2018-11-04 10:00:00,8340,286,8781,3714,4,0,6493,27935
2018-11-04 09:00:00,7878,286,8576,3716,5,0,7360,28134
2018-11-04 08:00:00,8174,285,8434,3734,4,0,7712,28568
2018-11-04 07:00:00,8292,258,8521,3734,5,0,8257,29383
2018-11-04 06:00:00,9123,260,8556,3734,4,0,8560,30555
2018-11-04 05:00:00,9968,280,9033,3739,6,0,8809,32153
2018-11-04 04:00:00,10365,280,10128,3743,7,0,8984,33827
2018-11-04 03:00:00,10750,283,9828,3743,8,0,10480,35412
2018-11-04 02:00:00,10992,259,9714,3743,6,0,11328,36363
2018-11-04 01:00:00,11463,280,10912,3744,3,0,9855,36793
2018-11-04 00:00:00,11468,312,11366,3744,13,170,8748,35851
2018-11-03 23:00:00,10837,307,10337,3744,6,821,9559,35658
2018-11-03 22:00:00,10377,307,9555,3744,7,1144,10568,35717
2018-11-03 21:00:00,10160,277,8835,3746,4,1105,11239,35465
2018-11-03 20:00:00,9539,282,8528,3746,9,946,12014,35221
2018-11-03 19:00:00,8971,282,7332,3746,12,923,13658,35124
2018-11-03 18:00:00,7886,288,6893,3746,8,844,15231,35094
2018-11-03 17:00:00,7603,287,6843,3747,9,976,15468,35033
2018-11-03 16:00:00,7995,258,6747,3747,4,1077,14918,34769
2018-11-03 15:00:00,8634,314,6089,3747,6,832,14692,34242
2018-11-03 14:00:00,8207,314,5120,3747,2,138,15699,33309
2018-11-03 13:00:00,7589,313,5037,3747,6,0,15360,32282
2018-11-03 12:00:00,6393,287,4741,3747,6,0,15369,30745
2018-11-03 11:00:00,5886,286,4042,3747,7,0,14944,29344
2018-11-03 10:00:00,5455,267,3827,3747,7,0,14852,28601
2018-11-03 09:00:00,5253,263,3682,3747,6,0,14961,28412
2018-11-03 08:00:00,5457,286,3699,3748,6,0,14971,28600
2018-11-03 07:00:00,5959,286,3759,3748,6,0,14955,29097
2018-11-03 06:00:00,6911,276,4136,3749,4,0,14889,30066
2018-11-03 05:00:00,6989,251,5629,3749,6,0,15020,31642
2018-11-03 04:00:00,8730,265,7263,3749,4,0,13321,33328
2018-11-03 03:00:00,9958,279,9641,3748,10,0,11119,34752
2018-11-03 02:00:00,11158,273,11475,3748,5,0,9114,35771
2018-11-03 01:00:00,11659,284,13976,3748,2,0,6771,36437
2018-11-03 00:00:00,11979,306,15139,3749,3,191,4574,35937
2018-11-02 23:00:00,11766,306,14620,3748,7,891,4908,36243
2018-11-02 22:00:00,11700,305,14212,3748,5,1207,5238,36412
2018-11-02 21:00:00,11552,275,14073,3748,5,1234,5264,36148
2018-11-02 20:00:00,11534,307,13926,3748,4,1249,5244,36008
2018-11-02 19:00:00,11472,308,14075,3748,3,1234,5066,35899
2018-11-02 18:00:00,11398,312,14793,3748,6,1220,4471,35811
2018-11-02 17:00:00,11727,284,15457,3749,1,1223,3854,36156
2018-11-02 16:00:00,11988,282,15783,3749,1,1175,3735,36538
2018-11-02 15:00:00,11706,285,14800,3750,7,917,5751,36977
2018-11-02 14:00:00,10958,284,14709,3750,8,155,7705,37365
2018-11-02 13:00:00,10579,312,14571,3750,11,0,8656,37727
2018-11-02 12:00:00,9093,257,13856,3749,16,0,9011,35949
2018-11-02 11:00:00,7324,285,11907,3750,13,0,8700,32186
2018-11-02 10:00:00,6877,286,10703,3749,13,0,8113,29953
2018-11-02 09:00:00,7425,286,10545,3750,12,0,6919,29149
2018-11-02 08:00:00,8604,257,10862,3749,12,0,5365,29044
2018-11-02 07:00:00,9766,275,11139,3749,12,0,4037,29417
2018-11-02 06:00:00,11031,281,12006,3749,11,0,2716,30237
2018-11-02 05:00:00,11457,281,14254,3749,11,0,1633,31794
2018-11-02 04:00:00,11922,252,16944,3749,6,0,1051,34144
2018-11-02 03:00:00,12601,276,18790,3749,6,0,825,36369
2018-11-02 02:00:00,12743,282,20080,3749,7,0,664,37678
2018-11-02 01:00:00,12829,306,20311,3749,13,0,522,37895
2018-11-02 00:00:00,12532,306,19420,3749,14,177,484,36735
2018-11-01 23:00:00,12285,282,18627,3749,14,835,580,36423
2018-11-01 22:00:00,12223,305,18373,3749,13,1064,658,36473
2018-11-01 21:00:00,12193,305,18026,3749,17,1066,844,36289
2018-11-01 20:00:00,12204,279,17488,3749,20,898,1423,36249
2018-11-01 19:00:00,12156,279,17279,3749,16,788,1848,36181
2018-11-01 18:00:00,12684,284,16192,3748,11,904,2540,36157
2018-11-01 17:00:00,12528,286,15521,3747,10,1069,3272,36349
2018-11-01 16:00:00,12332,286,15467,3744,11,914,3758,36380
2018-11-01 15:00:00,12325,287,15003,3748,12,583,4244,36199
2018-11-01 14:00:00,12395,286,14083,3748,15,114,5203,36129
2018-11-01 13:00:00,12382,285,13288,3748,11,0,6117,36275
2018-11-01 12:00:00,11248,283,12609,3748,14,0,6291,34294
2018-11-01 11:00:00,9513,283,10508,3748,11,0,7021,31082
2018-11-01 10:00:00,8483,282,9147,3777,8,0,7486,29280
2018-11-01 09:00:00,8891,283,8786,3777,8,0,6937,28781
2018-11-01 08:00:00,9006,283,8787,3777,9,0,6997,28958
2018-11-01 07:00:00,9011,283,8903,3776,10,0,7493,29575
2018-11-01 06:00:00,8934,278,9414,3776,9,0,8336,30754
2018-11-01 05:00:00,9125,279,10528,3746,12,0,8823,32618
2018-11-01 04:00:00,10463,277,12147,3746,8,0,8580,35317
2018-11-01 03:00:00,12195,278,13695,3746,7,0,8179,37959
2018-11-01 02:00:00,12548,283,15135,3746,13,0,7848,39321
2018-11-01 01:00:00,12448,324,14857,3746,7,0,8527,39753
2018-11-01 00:00:00,12030,331,14432,3745,9,13,9581,40017
2018-10-31 23:00:00,11977,331,14770,3745,8,41,9986,40639
2018-10-31 22:00:00,11512,332,15057,3746,14,72,10813,41287
2018-10-31 21:00:00,10985,311,14483,3745,12,118,11879,41368
2018-10-31 20:00:00,10765,279,14014,3746,8,186,12563,41455
2018-10-31 19:00:00,10938,278,14278,3752,7,258,12271,41474
2018-10-31 18:00:00,10787,279,13739,3752,8,213,13003,41193
2018-10-31 17:00:00,11095,279,12919,3748,12,212,12951,40708
2018-10-31 16:00:00,11356,277,12410,3747,8,168,12274,40068
2018-10-31 15:00:00,11824,278,12858,3747,9,70,10615,39240
2018-10-31 14:00:00,11587,280,12350,3747,12,13,10491,38375
2018-10-31 13:00:00,12522,279,12843,3747,6,0,8940,38262
2018-10-31 12:00:00,11914,278,12869,3747,10,0,7665,36536
2018-10-31 11:00:00,10597,264,12001,3747,11,0,6404,33241
2018-10-31 10:00:00,9958,264,10714,3749,12,0,6470,31339
2018-10-31 09:00:00,10045,278,10143,3750,10,0,6522,30957
2018-10-31 08:00:00,10438,278,9962,3750,10,0,6634,31390
2018-10-31 07:00:00,11196,278,10157,3749,9,0,6617,32371
2018-10-31 06:00:00,11469,251,11044,3749,12,0,6958,33918
2018-10-31 05:00:00,11656,278,12995,3749,11,0,7243,36236
2018-10-31 04:00:00,11963,278,16361,3749,8,0,7009,39417
2018-10-31 03:00:00,13000,278,18426,3748,8,0,6981,42427
2018-10-31 02:00:00,13039,268,20124,3743,10,0,7190,44383
2018-10-31 01:00:00,12993,262,21999,3743,10,0,6568,45436
2018-10-31 00:00:00,12894,278,21932,3743,10,108,6056,45058
2018-10-30 23:00:00,12938,278,22154,3743,12,539,5993,45834
2018-10-30 22:00:00,12993,279,21859,3743,15,843,6240,46278
2018-10-30 21:00:00,13006,305,21165,3743,13,886,6616,45887
2018-10-30 20:00:00,12845,305,19934,3743,12,964,7595,45289
2018-10-30 19:00:00,12751,306,17563,3743,12,956,9207,44255
2018-10-30 18:00:00,12282,305,14933,3744,11,891,10951,42891
2018-10-30 17:00:00,11430,278,12831,3743,10,798,12580,41689
2018-10-30 16:00:00,10867,278,11448,3744,12,648,13437,40339
2018-10-30 15:00:00,10927,304,10708,3744,12,455,12688,38749
2018-10-30 14:00:00,10349,305,9976,3744,14,104,13311,37587
2018-10-30 13:00:00,10478,304,8453,3744,11,0,14655,37491
2018-10-30 12:00:00,8922,304,7726,3744,14,0,15258,35916
2018-10-30 11:00:00,7609,278,5567,3744,14,0,15118,32467
2018-10-30 10:00:00,6324,253,4866,3737,15,0,15450,30656
2018-10-30 09:00:00,5717,279,4650,3742,12,0,15821,30322
2018-10-30 08:00:00,5921,278,4603,3748,10,0,15976,30742
2018-10-30 07:00:00,6356,305,4641,3747,15,0,16384,31620
2018-10-30 06:00:00,7041,284,5188,3747,14,0,16738,33162
2018-10-30 05:00:00,7374,264,7529,3747,12,0,16578,35570
2018-10-30 04:00:00,8325,284,9671,3748,10,0,16683,38713
2018-10-30 03:00:00,10226,284,11017,3747,9,0,16627,41706
2018-10-30 02:00:00,11731,269,11923,3747,8,0,16260,43804
2018-10-30 01:00:00,12587,282,14436,3748,9,0,13882,44979
2018-10-30 00:00:00,12593,282,17131,3749,9,194,10780,44823
2018-10-29 23:00:00,12839,283,17387,3755,9,802,11102,46183
2018-10-29 22:00:00,12707,283,17845,3756,12,1018,10883,46615
2018-10-29 21:00:00,12706,283,17742,3756,12,1050,10186,45989
2018-10-29 20:00:00,12540,311,17491,3757,12,1057,9670,45019
2018-10-29 19:00:00,12608,284,16672,3757,11,1017,8953,43645
2018-10-29 18:00:00,12433,280,15678,3757,10,1018,8627,41953
2018-10-29 17:00:00,12237,280,14610,3757,13,1028,8515,40393
2018-10-29 16:00:00,12190,281,13600,3758,13,985,7846,38625
2018-10-29 15:00:00,11327,307,12341,3758,9,729,8603,37068
2018-10-29 14:00:00,9926,305,11043,3758,11,125,10694,35807
2018-10-29 13:00:00,9919,305,10630,3759,10,0,10976,35509
2018-10-29 12:00:00,8670,306,10540,3758,12,0,10556,33842
2018-10-29 11:00:00,7289,283,9157,3758,13,0,10058,30560
2018-10-29 10:00:00,7221,280,7850,3758,11,0,9495,28620
2018-10-29 09:00:00,7224,280,7728,3758,11,0,9063,28163
2018-10-29 08:00:00,7802,280,7917,3758,11,0,8534,28400
2018-10-29 07:00:00,9022,305,8089,3758,11,0,8073,29261
2018-10-29 06:00:00,10655,284,8822,3758,11,0,7145,30695
2018-10-29 05:00:00,10743,283,11659,3758,12,0,6365,32971
2018-10-29 04:00:00,10940,282,15422,3758,13,0,5253,35888
2018-10-29 03:00:00,11613,283,18374,3758,13,0,4623,38644
2018-10-29 02:00:00,12599,285,19984,3758,11,0,3918,40817
2018-10-29 01:00:00,12611,283,22258,3758,12,0,2801,42195
2018-10-29 00:00:00,12661,283,22693,3757,12,208,1725,42079
2018-10-28 23:00:00,12594,283,23169,3758,15,809,1534,42790
2018-10-28 22:00:00,12545,308,22835,3758,12,1056,1514,42844
2018-10-28 21:00:00,12465,308,22050,3759,12,1093,1579,42077
2018-10-28 20:00:00,12412,308,20881,3759,10,1091,1716,40730
2018-10-28 19:00:00,12340,308,19291,3759,11,1089,2141,39179
2018-10-28 18:00:00,12195,304,16936,3759,13,1090,3079,37392
2018-10-28 17:00:00,11644,278,15034,3759,11,1089,4036,35699
2018-10-28 16:00:00,10551,283,13657,3759,12,1067,4930,33993
2018-10-28 15:00:00,8480,306,12338,3759,11,845,6643,32347
2018-10-28 14:00:00,6717,305,10562,3759,10,160,8860,30473
2018-10-28 13:00:00,5635,305,9612,3759,9,0,9788,29323
2018-10-28 12:00:00,5080,305,8740,3759,10,0,10404,28514
2018-10-28 11:00:00,4937,280,7812,3759,8,0,10904,27881
2018-10-28 10:00:00,4999,279,7119,3759,11,0,11186,27662
2018-10-28 09:00:00,5120,278,6953,3760,10,0,11476,27915
2018-10-28 08:00:00,5243,272,6959,3761,11,0,11966,28530
2018-10-28 07:00:00,5626,303,6966,3761,10,0,12584,29455
2018-10-28 06:00:00,5833,279,7492,3762,13,0,13292,30837
2018-10-28 05:00:00,6910,278,9027,3762,9,0,12588,32648
2018-10-28 04:00:00,8933,277,10938,3762,8,0,10392,34493
2018-10-28 03:00:00,10444,277,13731,3762,8,0,7873,36269
2018-10-28 02:00:00,11494,276,16032,3762,9,0,5547,37682
2018-10-28 01:00:00,11695,276,19288,3762,9,0,3291,38882
2018-10-28 00:00:00,11710,276,20931,3763,9,214,1930,39084
2018-10-27 23:00:00,11748,277,21194,3763,10,808,1706,39996
2018-10-27 22:00:00,11731,277,21390,3763,10,1057,1420,40067
2018-10-27 21:00:00,11816,292,21001,3763,10,1093,904,39289
2018-10-27 20:00:00,11784,294,20453,3764,9,1099,567,38169
2018-10-27 19:00:00,11541,295,19662,3763,10,1095,585,37097
2018-10-27 18:00:00,11584,288,18678,3764,11,1100,885,36211
2018-10-27 17:00:00,11484,281,17720,3763,7,1089,1249,35404
2018-10-27 16:00:00,11377,281,16919,3764,6,1075,1394,34529
2018-10-27 15:00:00,11279,307,15455,3763,5,856,2472,33545
2018-10-27 14:00:00,10786,305,14265,3763,9,160,3526,32358
2018-10-27 13:00:00,10255,318,13247,3763,10,0,4077,31224
2018-10-27 12:00:00,9040,319,12310,3763,12,0,4966,29823
2018-10-27 11:00:00,8032,293,11217,3763,10,0,5873,28532
2018-10-27 10:00:00,7127,292,10616,3763,12,0,6659,27874
2018-10-27 09:00:00,6782,278,10259,3763,11,0,7266,27818
2018-10-27 08:00:00,6962,278,10412,3764,10,0,7337,28171
2018-10-27 07:00:00,7616,303,10643,3764,10,0,7144,28875
2018-10-27 06:00:00,8341,278,11361,3763,10,0,6732,30065
2018-10-27 05:00:00,8961,278,12736,3764,9,0,6087,31704
2018-10-27 04:00:00,10193,278,14676,3764,10,0,4742,33650
2018-10-27 03:00:00,11428,278,16859,3764,9,0,3072,35399
2018-10-27 02:00:00,11522,278,19462,3763,7,0,1628,36616
2018-10-27 01:00:00,11582,278,20981,3764,8,0,882,37406
2018-10-27 00:00:00,11701,278,20693,3764,9,214,541,37217
2018-10-26 23:00:00,11651,279,20788,3764,11,758,577,37752
2018-10-26 22:00:00,11659,288,20641,3762,11,1015,697,37946
2018-10-26 21:00:00,11610,292,20425,3760,10,1077,774,37690
2018-10-26 20:00:00,11598,292,20052,3761,10,1056,873,37397
2018-10-26 19:00:00,11521,282,19658,3763,9,1056,930,36968
2018-10-26 18:00:00,11531,262,19517,3763,8,1067,748,36468
2018-10-26 17:00:00,11648,277,19608,3764,7,1043,462,36392
2018-10-26 16:00:00,11403,280,19614,3764,9,993,580,36326
2018-10-26 15:00:00,11281,303,19307,3763,8,765,1062,36190
2018-10-26 14:00:00,11281,302,19385,3764,8,143,1350,36114
2018-10-26 13:00:00,11200,302,19879,3763,7,0,1395,36314
2018-10-26 12:00:00,10670,303,18831,3763,12,0,1450,34753
2018-10-26 11:00:00,9707,277,16338,3764,8,0,1147,31236
2018-10-26 10:00:00,9611,277,14569,3767,7,0,904,29131
2018-10-26 09:00:00,9776,277,13933,3766,9,0,745,28429
2018-10-26 08:00:00,10079,277,13764,3766,8,0,744,28512
2018-10-26 07:00:00,10384,303,13918,3766,8,0,726,28964
2018-10-26 06:00:00,10576,277,14602,3766,7,0,740,29854
2018-10-26 05:00:00,11344,276,15535,3766,8,0,644,31567
2018-10-26 04:00:00,11276,275,17705,3766,7,0,838,33880
2018-10-26 03:00:00,11217,275,19816,3766,6,0,955,36082
2018-10-26 02:00:00,11107,276,21306,3766,7,0,814,37376
2018-10-26 01:00:00,11106,275,21529,3766,8,0,955,37702
2018-10-26 00:00:00,11083,276,20437,3766,8,213,883,36553
2018-10-25 23:00:00,10996,276,19226,3766,10,754,1390,36139
2018-10-25 22:00:00,10994,276,18707,3766,11,959,1831,36171
2018-10-25 21:00:00,10917,276,18464,3766,6,1015,1731,36070
2018-10-25 20:00:00,10497,276,18786,3766,7,967,1848,36142
2018-10-25 19:00:00,10851,276,18612,3766,7,908,1903,36319
2018-10-25 18:00:00,11017,277,18421,3767,6,728,2227,36437
2018-10-25 17:00:00,10544,276,19131,3767,7,564,2480,36691
2018-10-25 16:00:00,10512,277,19157,3767,8,414,2641,36731
2018-10-25 15:00:00,10532,303,19021,3767,7,206,2623,36408
2018-10-25 14:00:00,10476,304,18037,3767,7,49,3399,36017
2018-10-25 13:00:00,10330,303,17883,3766,7,0,3450,36059
2018-10-25 12:00:00,10472,301,17255,3767,9,0,2700,34521
2018-10-25 11:00:00,10396,277,14313,3767,8,0,2423,31178
2018-10-25 10:00:00,9722,278,13057,3766,8,0,2391,29217
2018-10-25 09:00:00,9719,278,13085,3766,7,0,1797,28678
2018-10-25 08:00:00,9685,278,13844,3766,8,0,1177,28814
2018-10-25 07:00:00,9803,303,14692,3766,8,0,581,29372
2018-10-25 06:00:00,10338,267,15679,3765,8,0,344,30400
2018-10-25 05:00:00,9932,234,17718,3765,6,0,358,32054
2018-10-25 04:00:00,10156,234,19833,3765,5,0,453,34364
2018-10-25 03:00:00,10403,261,21528,3765,6,0,676,36708
2018-10-25 02:00:00,10872,278,22104,3765,6,0,760,38177
2018-10-25 01:00:00,11260,278,21984,3765,9,0,742,38676
2018-10-25 00:00:00,11414,277,21315,3765,6,102,716,38254
2018-10-24 23:00:00,11400,278,20399,3765,6,315,838,37712
2018-10-24 22:00:00,11397,279,19884,3765,8,425,1002,37401
2018-10-24 21:00:00,11440,278,19505,3765,5,537,1144,37105
2018-10-24 20:00:00,11217,278,19180,3765,5,540,1696,37151
2018-10-24 19:00:00,11456,273,18989,3765,6,441,2084,37309
2018-10-24 18:00:00,11395,278,18315,3768,6,389,3059,37225
2018-10-24 17:00:00,11320,279,17717,3770,8,310,4020,37183
2018-10-24 16:00:00,11003,279,16685,3768,9,189,5274,36910
2018-10-24 15:00:00,11044,303,16534,3766,8,119,4691,36301
2018-10-24 14:00:00,11021,304,17237,3768,8,7,3402,35781
2018-10-24 13:00:00,10606,305,17585,3771,7,0,3481,35713
2018-10-24 12:00:00,10238,306,15296,3771,8,0,4525,34044
2018-10-24 11:00:00,9566,280,12350,3771,10,0,4702,30677
2018-10-24 10:00:00,8074,280,10648,3771,12,0,5846,28676
2018-10-24 09:00:00,7221,280,10016,3771,10,0,6751,28096
2018-10-24 08:00:00,6482,280,9783,3771,9,0,7704,28152
2018-10-24 07:00:00,6674,304,9756,3771,8,0,7871,28577
2018-10-24 06:00:00,7703,279,10160,3771,8,0,7465,29484
2018-10-24 05:00:00,8871,279,11175,3768,6,0,6886,31129
2018-10-24 04:00:00,10170,263,12606,3766,7,0,6600,33422
2018-10-24 03:00:00,11413,249,14598,3766,8,0,5725,35744
2018-10-24 02:00:00,11443,253,16879,3766,7,0,5013,37249
2018-10-24 01:00:00,11538,292,18270,3766,6,0,4012,37738
2018-10-24 00:00:00,11488,293,18112,3766,9,25,3263,36617
2018-10-23 23:00:00,11407,293,17293,3766,7,113,3290,36047
2018-10-23 22:00:00,11137,273,17762,3766,6,216,2923,36009
2018-10-23 21:00:00,11234,317,17901,3766,8,268,2449,35935
2018-10-23 20:00:00,11384,314,17977,3766,6,404,2223,35941
2018-10-23 19:00:00,11312,313,18333,3766,7,456,1974,36023
2018-10-23 18:00:00,11360,312,19036,3766,6,437,1352,36080
2018-10-23 17:00:00,11426,312,19529,3766,7,353,1020,36272
2018-10-23 16:00:00,11498,287,19679,3766,7,166,982,36362
2018-10-23 15:00:00,11728,257,19336,3766,6,98,1141,36117
2018-10-23 14:00:00,11788,265,18895,3766,6,23,1322,35887
2018-10-23 13:00:00,11675,257,18906,3765,7,0,1605,35977
2018-10-23 12:00:00,11477,257,17257,3766,9,0,1759,34291
2018-10-23 11:00:00,10688,257,14306,3766,8,0,1859,30801
2018-10-23 10:00:00,9586,257,12689,3766,8,0,2523,28751
2018-10-23 09:00:00,8876,257,11527,3765,10,0,3618,28048
2018-10-23 08:00:00,8205,257,11292,3765,7,0,4508,28031
2018-10-23 07:00:00,7887,257,11304,3766,7,0,5225,28441
2018-10-23 06:00:00,7929,258,11636,3765,6,0,5716,29307
2018-10-23 05:00:00,8263,257,12363,3765,5,0,6244,30894
2018-10-23 04:00:00,9342,257,12956,3765,6,0,6959,33282
2018-10-23 03:00:00,10533,257,13740,3764,6,0,7376,35651
2018-10-23 02:00:00,11069,257,15027,3764,6,0,7142,37177
2018-10-23 01:00:00,11284,283,16528,3764,7,1,5821,37600
2018-10-23 00:00:00,11326,284,16815,3764,8,95,4286,36497
2018-10-22 23:00:00,11221,283,16462,3764,8,272,3794,35714
2018-10-22 22:00:00,11117,282,16645,3764,7,377,3659,35736
2018-10-22 21:00:00,11115,282,16619,3764,8,506,3583,35777
2018-10-22 20:00:00,11116,256,16682,3765,8,658,3515,35905
2018-10-22 19:00:00,11094,257,17096,3765,8,616,3526,36103
2018-10-22 18:00:00,11055,257,17051,3765,9,606,3841,36054
